lexeme	lila_lemma	wikibase_entry
i0340	106370	L22302
i0342	106372	L22303
i0347	106377	L22304
i0349	106379	L22305
i0357	106387	L22306
i0368	106399	L22307
i0370	106401	L22308
i0376	106407	L22309
i0377	106408	L22310
i0378	106409	L22311
i0380	106411	L22312
i0380	106411	L22312
i0388	106419	L22313
i0403	106435	L22314
i0404	106436	L22315
i0405	106437	L22316
i0406	106438	L22317
i0410	106442	L22318
i0411	106443	L22319
i0411	106443	L22319
i0412	106444	L22320
i0417	106450	L22321
i0417	106450	L22321
i0421	106454	L22322
i0428	106461	L22323
i0430	106463	L22324
i0436	106469	L22325
i0439	106472	L22326
i0448	106482	L22327
i0459	106493	L22328
i0461	106495	L22329
i0461	106495	L22329
i0463	106497	L22330
i0464	106498	L22331
i0464	106498	L22331
i0465	106499	L22332
i0469	106504	L22333
i0475	106510	L22334
i0484	106519	L22335
i0495	106531	L22336
i0499	106535	L22337
i0503	106539	L22338
i0503	106539	L22338
i0514	106552	L22339
i0514	106552	L22339
i0514	106552	L22339
i0522	106561	L22340
i0527	106567	L22341
i0532	106572	L22342
i0532	106572	L22342
i0533	106573	L22343
i0539	106579	L22344
i0547	106588	L22345
i0549	106590	L22346
i0551	106592	L22347
i0552	106593	L22348
i0558	106599	L22349
i0560	106601	L22350
i0564	106605	L22351
i0566	106607	L22352
i0572	106614	L22353
i0573	106615	L22354
i0577	106619	L22355
i0577	106619	L22355
i0578	106620	L22356
i0580	106622	L22357
i0591	106633	L22358
i0591	106633	L22358
i0593	106635	L22359
i0593	106635	L22359
i0599	106642	L22360
i0614	106657	L22361
i0626	106669	L22362
i0629	106672	L22363
i0632	106675	L22364
i0638	106681	L22365
i0639	106682	L22366
i0652	106696	L22367
i0677	106723	L22368
i0679	106725	L22369
i0691	106737	L22370
i0697	106743	L22371
i0698	106744	L22372
i0706	106752	L22373
i0715	106761	L22374
i0718	106764	L22375
i0726	106772	L22376
i0731	106777	L22377
i0734	106780	L22378
i0739	106785	L22379
i0739_sc	106786	L22380
i0740	106787	L22381
i0741	106788	L22382
i0743	106790	L22383
i0745	106792	L22384
i0746	106793	L22385
i0748	106795	L22386
i0749	106796	L22387
i0753	106800	L22388
i0756	106803	L22389
i0766	106814	L22390
i0775	106825	L22391
i0778	106828	L22392
i0779	106829	L22393
i0779_sc	106830	L22394
i0780	106831	L22395
i0783	106834	L22396
i0789	106840	L22397
i0798	106849	L22398
i0798	106849	L22398
i0801	106852	L22399
i0805	106856	L22400
i0816	106867	L22401
i0817	106868	L22402
i0818	106869	L22403
i0820	106871	L22404
i0821	106872	L22405
i0822	106873	L22406
i0823	106874	L22407
i0824	106875	L22408
i0824_sc	106876	L22409
i0828	106880	L22410
i0831	106883	L22411
i0836	106888	L22412
i0844	106896	L22413
i0845	106897	L22414
i0848	106900	L22415
i0853	106905	L22416
i0858	106911	L22417
i0859	106912	L22418
i0871	106925	L22419
i0874	106928	L22420
i0875	106929	L22421
i0877	106931	L22422
i0882	106937	L22423
i0885	106940	L22424
i0889	106946	L22425
i0895	106952	L22426
i0897	106954	L22427
i0898	106955	L22428
i0901	106959	L22429
i0903	106961	L22430
i0904	106962	L22431
i0906	106964	L22432
i0907	106965	L22433
i0908	106966	L22434
i0923	106982	L22435
i0929	106989	L22436
i0930	106990	L22437
i0931	106991	L22438
i0935	106995	L22439
i0944	107004	L22440
i0945	107005	L22441
i0955	107015	L22442
i0957	107017	L22443
i0960	107020	L22444
i0960	107020	L22444
i0965	107025	L22445
i0974	107034	L22446
i0984	107044	L22447
i1008	107069	L22448
i1079	107142	L22449
i1080	107144	L22450
i1088	107153	L22451
i1098	107163	L22452
i1099	107164	L22453
i1101	107166	L22454
i1102	107167	L22455
i1109	107174	L22456
i1116	107182	L22457
i1117	107184	L22458
i1118	107185	L22459
i1119	107186	L22460
i1120	107187	L22461
i1126	107193	L22462
i1130	107197	L22463
i1131	107198	L22464
i1134	107201	L22465
i1137	107204	L22466
i1141	107208	L22467
i1143	107210	L22468
i1148	107215	L22469
i1156	107223	L22470
i1161	107228	L22471
i1162	107230	L22472
i1166	107234	L22473
i1169	107237	L22474
i1176	107246	L22475
i1179	107249	L22476
i1185	107256	L22477
i1190	107262	L22478
i1197	107269	L22479
i1228	107302	L22480
i1252	107327	L22481
i1253	107328	L22482
i1264	107340	L22483
i1270	107347	L22484
i1272	107349	L22485
i1280	107359	L22486
i1286	107365	L22487
i1290	107370	L22488
i1295	107375	L22489
i1325	107406	L22490
i1336	107417	L22491
i1342	107425	L22492
i1343	107426	L22493
i1346	107429	L22494
i1351	107434	L22495
i1352	107435	L22496
i1361	107446	L22497
i1362	107447	L22498
i1366	107451	L22499
i1367	107452	L22500
i1368	107453	L22501
i1369	107454	L22502
i1372	107457	L22503
i1383	107470	L22504
i1408	107495	L22505
i1421	107508	L22506
i1423	107510	L22507
i1428	107515	L22508
i1431	107519	L22509
i1433	107521	L22510
i1439	107528	L22511
i1503	107592	L22512
i1509	107600	L22513
i1517	107610	L22514
i1522	107616	L22515
i1527	107623	L22516
i1534	107632	L22517
i1538	107636	L22518
i1541	107639	L22519
i1541	107639	L22519
i1544	107643	L22520
i1548	107649	L22521
i1552	107653	L22522
i1553	107654	L22523
i1553_sc	107655	L22524
i1557	107660	L22525
i1559	107662	L22526
i1562	107665	L22527
i1563	107666	L22528
i1567	107670	L22529
i1572	107675	L22530
i1574	107677	L22531
i1575	107678	L22532
i1584	107690	L22533
i1586	107693	L22534
i1587	107694	L22535
i1595	107702	L22536
i1596	107703	L22537
i1598	107705	L22538
i1602	107709	L22539
i1607	107714	L22540
i1613	107720	L22541
i1614	107721	L22542
i1615	107722	L22543
i1617	107724	L22544
i1620	107727	L22545
i1628	107735	L22546
i1629	107736	L22547
i1640	107748	L22548
i1642	107750	L22549
i1644	107753	L22550
i1648	107757	L22551
i1649	107758	L22552
i1650	107759	L22553
i1651	107760	L22554
i1652	107761	L22555
i1653	107762	L22556
i1662	107771	L22557
i1667	107776	L22558
i1668	107777	L22559
i1670	107779	L22560
i1671	107780	L22561
i1672	107781	L22562
i1676	107785	L22563
i1678	107787	L22564
i1679	107788	L22565
i1680	107789	L22566
i1681	107790	L22567
i1683	107792	L22568
i1692	107802	L22569
i1695	107805	L22570
i1696	107806	L22571
i1699	107809	L22572
i1702	107812	L22573
i1708	107818	L22574
i1709	107819	L22575
i1711	107821	L22576
i1712	107822	L22577
i1714	107824	L22578
i1719	107830	L22579
i1721	107832	L22580
i1727	107838	L22581
i1728	107839	L22582
i1729	107840	L22583
i1730	107841	L22584
i1732	107843	L22585
i1734	107845	L22586
i1735	107846	L22587
i1736	107847	L22588
i1739	107850	L22589
i1746	107858	L22590
i1747	107859	L22591
i1747_sc	107860	L22592
i1748	107861	L22593
i1757	107871	L22594
i1759	107873	L22595
i1759	107873	L22595
i1763	107877	L22596
i1764	107878	L22597
i1766	107880	L22598
i1781	107895	L22599
i1788	107902	L22600
i1790	107904	L22601
i1797	107911	L22602
i1800	107915	L22603
i1803	107918	L22604
i1808	107924	L22605
i1812	107928	L22606
i1813	107929	L22607
i1815	107931	L22608
i1816	107932	L22609
i1818	107934	L22610
i1819	107935	L22611
i1820	107936	L22612
i1821	107937	L22613
i1826	107942	L22614
i1830	107946	L22615
i1833	107949	L22616
i1835	107951	L22617
i1839	107956	L22618
i1842	107959	L22619
i1851	107969	L22620
i1854	107973	L22621
i1856	107975	L22622
i1859	107978	L22623
i1872	107991	L22624
i1875	107994	L22625
i1876	107995	L22626
i1877	107996	L22627
i1882	108001	L22628
i1885	108004	L22629
i1886	108005	L22630
i1908	108027	L22631
i1909	108028	L22632
i1914	108033	L22633
i1919	108039	L22634
i1926	108048	L22635
i1927	108049	L22636
i1928	108050	L22637
i1933	108055	L22638
i1935	108057	L22639
i1941	108063	L22640
i1944	108066	L22641
i1945	108067	L22642
i1955	108077	L22643
i1956	108078	L22644
i1959	108081	L22645
i1965	108087	L22646
i1970	108092	L22647
i1973	108095	L22648
i1974	108096	L22649
i1977	108100	L22650
i1986	108109	L22651
i1987	108110	L22652
i1998	108121	L22653
i2001	108124	L22654
i2002	108125	L22655
i2003	108126	L22656
i2007	108130	L22657
i2008	108131	L22658
i2009	108132	L22659
i2011	108134	L22660
i2016	108141	L22661
i2020	108147	L22662
i2022	108149	L22663
i2026	108155	L22664
i2030	108158	L22665
i2031	108159	L22666
i2039	108167	L22667
i2042	108171	L22668
i2043	108172	L22669
i2054	108184	L22670
i2058	108188	L22671
i2069	108200	L22672
i2075	108206	L22673
i2076	108207	L22674
i2084	108215	L22675
i2090	108221	L22676
i2093	108224	L22677
i2095	108226	L22678
i2100	108231	L22679
i2101	108232	L22680
i2103	108234	L22681
i2104	108235	L22682
i2105	108236	L22683
i2106	108237	L22684
i2107	108238	L22685
i2115	108246	L22686
i2116	108247	L22687
i2117	108248	L22688
i2122	108253	L22689
i2124	108255	L22690
i2126	108257	L22691
i2128	108259	L22692
i2129	108260	L22693
i2130	108261	L22694
i2136	108268	L22695
i2140	108272	L22696
i2143	108275	L22697
i2144	108276	L22698
i2145	108278	L22699
i2146	108279	L22700
i2151	108284	L22701
i2163	108296	L22702
i2166	108299	L22703
i2167	108300	L22704
i2168	108301	L22705
i2169	108302	L22706
i2174	108307	L22707
i2181	108315	L22708
i2190	108324	L22709
i2191	108325	L22710
i2193	108327	L22711
i2195	108329	L22712
i2200	108335	L22713
i2206	108341	L22714
i2207	108342	L22715
i2211	108347	L22716
i2212	108348	L22717
i2215	108351	L22718
i2216	108352	L22719
i2220	108356	L22720
i2231	108367	L22721
i2233	108369	L22722
i2245	108382	L22723
i2246	108383	L22724
i2247	108384	L22725
i2252	108389	L22726
i2253	108390	L22727
i2253_sc	108391	L22728
i2256	108395	L22729
i2257	108396	L22730
i2264	108405	L22731
i2266	108407	L22732
i2267	108408	L22733
i2268	108409	L22734
i2272	108413	L22735
i2273	108414	L22736
i2274	108415	L22737
i2278	108419	L22738
i2283	108424	L22739
i2284	108425	L22740
i2286	108427	L22741
i2287	108428	L22742
i2290	108431	L22743
i2292	108433	L22744
i2294	108435	L22745
i2295	108436	L22746
i2300	108441	L22747
i2307	108448	L22748
i2317	108458	L22749
i2318	108459	L22750
i2319	108460	L22751
i2329	108471	L22752
i2331	108473	L22753
i2332	108474	L22754
i2333	108475	L22755
i2335	108478	L22756
i2336	108479	L22757
i2337	108480	L22758
i2338	108481	L22759
i2339	108482	L22760
i2340	108483	L22761
i2341	108484	L22762
i2342	108485	L22763
i2344	108487	L22764
i2346	108489	L22765
i2348	108491	L22766
i2349	108492	L22767
i2353	108496	L22768
i2357	108500	L22769
i2360	108503	L22770
i2362	108505	L22771
i2363	108506	L22772
i2364	108507	L22773
i2366	108509	L22774
i2367	108510	L22775
i2368	108511	L22776
i2370	108513	L22777
i2373	108516	L22778
i2375	108518	L22779
i2376	108519	L22780
i2377	108520	L22781
i2380	108523	L22782
i2382	108525	L22783
i2383	108526	L22784
i2386	108530	L22785
i2388	108532	L22786
i2391	108535	L22787
i2393	108538	L22788
i2395	108540	L22789
i2397	108542	L22790
i2398	108543	L22791
i2401	108546	L22792
i2402	108547	L22793
i2404	108549	L22794
i2410	108555	L22795
i2411	108556	L22796
i2412	108557	L22797
i2413	108558	L22798
i2414	108559	L22799
i2417	108562	L22800
i2419	108564	L22801
i2422	108571	L22802
i2426	108575	L22803
i2427	108576	L22804
i2431	108580	L22805
i2433	108582	L22806
i2440	108590	L22807
i2441	108591	L22808
i2452	108603	L22809
i2453	108604	L22810
i2455	108606	L22811
i2456	108607	L22812
i2457	108608	L22813
i2458	108609	L22814
i2459	108610	L22815
i2465	108616	L22816
i2476	108627	L22817
i2477	108628	L22818
i2480	108631	L22819
i2484	108635	L22820
i2485	108636	L22821
i2486	108637	L22822
i2487	108638	L22823
i2489	108640	L22824
i2490	108641	L22825
i2491	108642	L22826
i2493	108644	L22827
i2494	108645	L22828
i2496	108647	L22829
i2498	108649	L22830
i2499	108650	L22831
i2502	108653	L22832
i2506	108657	L22833
i2507	108658	L22834
i2508	108659	L22835
i2509	108660	L22836
i2510	108661	L22837
i2511	108662	L22838
i2512	108663	L22839
i2514	108665	L22840
i2518	108669	L22841
i2523	108675	L22842
i2524	108676	L22843
i2525	108677	L22844
i2526	108678	L22845
i2527	108679	L22846
i2529	108681	L22847
i2534	108686	L22848
i2536	108688	L22849
i2538	108690	L22850
i2539	108691	L22851
i2540	108692	L22852
i2541	108693	L22853
i2544	108696	L22854
i2545	108697	L22855
i2546	108698	L22856
i2552	108707	L22857
i2557	108712	L22858
i2560	108715	L22859
i2562	108717	L22860
i2565	108720	L22861
i2566	108721	L22862
i2567	108722	L22863
i2568	108723	L22864
i2569	108724	L22865
i2577	108733	L22866
i2585	108741	L22867
i2589	108745	L22868
i2591	108747	L22869
i2594	108750	L22870
i2596	108752	L22871
i2597	108753	L22872
i2606	108760	L22873
i2609	108762	L22874
i2610	108763	L22875
i2612	108765	L22876
i2614	108766	L22877
i2615	108767	L22878
i2620	108775	L22879
i2622	108777	L22880
i2624	108779	L22881
i2627	108782	L22882
i2630	108786	L22883
i2631	108787	L22884
i2637	108793	L22885
i2638	108794	L22886
i2644	108801	L22887
i2649	108806	L22888
i2659	108817	L22889
i2662	108820	L22890
i2665	108823	L22891
i2666	108824	L22892
i2671	108829	L22893
i2672	108830	L22894
i2674	108832	L22895
i2678	108836	L22896
i2683	108841	L22897
i2687	108845	L22898
i2688	108846	L22899
i2689	108847	L22900
i2693	108851	L22901
i2696	108854	L22902
i2698	108856	L22903
i2701	108859	L22904
i2702	108860	L22905
i2713	108871	L22906
i2718	108877	L22907
i2719	108878	L22908
i2723	108882	L22909
i2724	108883	L22910
i2725	108884	L22911
i2728	108888	L22912
i2729	108889	L22913
i2733	108893	L22914
i2734	108894	L22915
i2735	108895	L22916
i2741	108900	L22917
i2743	108902	L22918
i2746	108905	L22919
i2747	108907	L22920
i2748	108908	L22921
i2754	108914	L22922
i2763	108924	L22923
i2770	108933	L22924
i2788	108953	L22925
i2788_sc	108955	L22926
i2797	108965	L22927
i2802	108970	L22928
i2803	108971	L22929
i2808	108976	L22930
i2841	109009	L22931
i2847	109015	L22932
i2858	109026	L22933
i2858	109026	L22933
i2868	109037	L22934
i2868	109037	L22934
i2873	109043	L22935
i2887	109057	L22936
i2889	109060	L22937
i2891	109062	L22938
i2893	109064	L22939
i2894	109065	L22940
i2895	109066	L22941
i2896	109067	L22942
i2897	109068	L22943
i2898	109069	L22944
i2900	109071	L22945
i2901	109072	L22946
i2905	109076	L22947
i2905	109076	L22947
i2906	109077	L22948
i2907	109078	L22949
i2909	109080	L22950
i2966	109137	L22951
i2971	109143	L22952
i2973	109145	L22953
i2974	109146	L22954
i2980	109152	L22955
i2980	109152	L22955
i2983	109154	L22956
i2988	109159	L22957
i2999	109171	L22958
i3013	109187	L22959
i3015	109190	L22960
i3016	109191	L22961
i3023	109198	L22962
i3026	109203	L22963
i3044	109224	L22964
i3057	109236	L22965
i3060	109240	L22966
i3067	109249	L22967
i3086	109267	L22968
i3096	109280	L22969
i3097	109281	L22970
i3097_sc	109282	L22971
i3104	109290	L22972
i3107	109292	L22973
i3110	109294	L22974
i3116	109301	L22975
i3117	109302	L22976
i3118	109303	L22977
i3119	109304	L22978
i3121	109307	L22979
i3139	109326	L22980
i3178	109366	L22981
i6081	109425	L22982
i7042	109427	L22983
i7889	109443	L22984
i8955	109457	L22985
i9021	109459	L22986
i9340	109467	L22987
i9462	109470	L22988
i9546	109471	L22989
i9920	109579	L22990
i9921	109580	L22991
i9922	109581	L22992
i9923	109582	L22993
i9924	109583	L22994
i9925	109585	L22995
i9926	109586	L22996
i9927	109587	L22997
i9929	109589	L22998
i9930	109590	L22999
l0007	109601	L23000
l0009	109603	L23001
l0010	109604	L23002
l0021	109615	L23003
l0024	109619	L23004
l0025	109620	L23005
l0030	109625	L23006
l0044	109641	L23007
l0054	109652	L23008
l0061	109661	L23009
l0062	109662	L23010
l0068	109668	L23011
l0074	109675	L23012
l0074	109675	L23012
l0080	109684	L23013
l0080_sc	109685	L23014
l0090	109695	L23015
l0091	109696	L23016
l0100	109705	L23017
l0103	109710	L23018
l0111	109718	L23019
l0115	109722	L23020
l0122	109729	L23021
l0124	109731	L23022
l0128	109737	L23023
l0146	109762	L23024
l0151	109767	L23025
l0154	109771	L23026
l0156	109773	L23027
l0157	109774	L23028
l0166	109785	L23029
l0182	109803	L23030
l0191	109815	L23031
l0196	109820	L23032
l0203	109828	L23033
l0205	109830	L23034
l0206	109831	L23035
l0228	109863	L23036
l0233	109868	L23037
l0260	109901	L23038
l0262	109903	L23039
l0265	109906	L23040
l0269	109910	L23041
l0280	109922	L23042
l0284	109929	L23043
l0289	109935	L23044
l0294	109941	L23045
l0313	109960	L23046
l0320	109968	L23047
l0323	109971	L23048
l0331	109979	L23049
l0333	109981	L23050
l0342	109990	L23051
l0352	110005	L23052
l0356	110012	L23053
l0361	110020	L23054
l0365	110024	L23055
l0366	110025	L23056
l0373	110032	L23057
l0383	110043	L23058
l0388	110049	L23059
l0402	110067	L23060
l0411	110078	L23061
l0415	110083	L23062
l0416	110085	L23063
l0446	110117	L23064
l0461	110133	L23065
l0463	110135	L23066
l0470	110142	L23067
l0493	110174	L23068
l0495	110176	L23069
l0496	110177	L23070
l0502	110184	L23071
l0513	110196	L23072
l0516	110199	L23073
l0521	110205	L23074
l0525	110209	L23075
l0529	110213	L23076
l0529_sc	110214	L23077
l0541	110229	L23078
l0550	110238	L23079
l0593	110292	L23080
l0637	110339	L23081
l0638	110340	L23082
l0646	110349	L23083
l0684	110392	L23084
l0691	110403	L23085
l0693	110405	L23086
l0697	110409	L23087
l0711	110426	L23088
l0715	110433	L23089
l0722	110441	L23090
l0727	110446	L23091
l0731	110451	L23092
l0748	110474	L23093
l0753	110481	L23094
l0756	110484	L23095
l0756	110484	L23095
l0788	110517	L23096
l0792	110521	L23097
l0799	110532	L23098
l0818	110558	L23099
l0820	110560	L23100
l0821	110561	L23101
l0835	110575	L23102
l0841	110582	L23103
l0845	110586	L23104
l0849	110590	L23105
l0855	110597	L23106
l0863	110605	L23107
l0867	110609	L23108
l0878	110620	L23109
l0880	110622	L23110
l0881	110623	L23111
l0881_sc	110624	L23112
l0887	110631	L23113
l0888	110632	L23114
l0894	110638	L23115
l0916	110661	L23116
l0917	110663	L23117
l0927	110675	L23118
l0937	110685	L23119
l0940	110688	L23120
l0940_sc	110689	L23121
l0942	110691	L23122
l0964	110719	L23123
l0965	110720	L23124
l0974	110730	L23125
l0976	110732	L23126
l0995	110756	L23127
l1007	110767	L23128
l1017	110780	L23129
l1019	110782	L23130
l1021	110784	L23131
l1028	110791	L23132
l1041	110804	L23133
l1042	110806	L23134
l1051	110817	L23135
l1065	110832	L23136
l1075	110846	L23137
l1085	110858	L23138
l1094	110867	L23139
l1106	110880	L23140
l1111	110887	L23141
l1122	110899	L23142
l1125	110903	L23143
l1126	110905	L23144
l1131	110910	L23145
l1147	110927	L23146
l1153	110934	L23147
l1157	110939	L23148
l1161	110944	L23149
l1178	110962	L23150
l1183	110967	L23151
l1185	110969	L23152
l1198	110990	L23153
l1199	110991	L23154
l1203	110996	L23155
l1205	110998	L23156
l1219	111013	L23157
l1232	111029	L23158
l1240	111037	L23159
l1243	111041	L23160
l1244	111042	L23161
l1247	111045	L23162
l1252	111050	L23163
l1255	111054	L23164
l1280	111083	L23165
l1297	111101	L23166
l1298	111102	L23167
l8007	111103	L23168
l8252	111106	L23169
l9893	111134	L23170
l9894	111135	L23171
l9915	111158	L23172
l9916	111159	L23173
l9917	111160	L23174
l9918	111161	L23175
l9921	136218	L23176
m0012	111178	L23177
m0017	111184	L23178
m0018	111185	L23179
m0018_sc	111186	L23180
m0030	111199	L23181
m0035	111205	L23182
m0038	111208	L23183
m0039	111209	L23184
m0042	111212	L23185
m0053	111223	L23186
m0058	111228	L23187
m0060	111230	L23188
m0061	111231	L23189
m0062	111232	L23190
m0064	111234	L23191
m0064_sc	111235	L23192
m0065	111236	L23193
m0077	111250	L23194
m0080	66000	L23195
m0083	111256	L23196
m0105	111285	L23197
m0122	111306	L23198
m0150	111339	L23199
m0158	111349	L23200
m0168	111359	L23201
m0170	111361	L23202
m0187	111386	L23203
m0206	111408	L23204
m0213	111415	L23205
m0230	111436	L23206
m0252	111460	L23207
m0252	111460	L23207
m0260	111470	L23208
m0261	111472	L23209
m0269	111481	L23210
m0273	111485	L23211
m0279	111491	L23212
m0283	111495	L23213
m0291	111503	L23214
m0305	111518	L23215
m0309	111522	L23216
m0313	111527	L23217
m0314	111528	L23218
m0317	111531	L23219
m0319	111533	L23220
m0330	111547	L23221
m0333	111550	L23222
m0334	111551	L23223
m0358	111581	L23224
m0371	111595	L23225
m0371_sc	111596	L23226
m0387	111615	L23227
m0396	111628	L23228
m0404	111638	L23229
m0419	111655	L23230
m0428	111665	L23231
m0434	111673	L23232
m0441	111680	L23233
m0450	111690	L23234
m0456	111700	L23235
m0466	111712	L23236
m0490	111737	L23237
m0491	111738	L23238
m0493	111740	L23239
m0493_sc	111741	L23240
m0525	111779	L23241
m0547	111807	L23242
m0555	111819	L23243
m0572	111839	L23244
m0578	111846	L23245
m0588	111857	L23246
m0588	111857	L23246
m0627	111908	L23247
m0651	111938	L23248
m0687	111985	L23249
m0693	111991	L23250
m0706	112007	L23251
m0721	112024	L23252
m0743	112053	L23253
m0754	112066	L23254
m0760	112073	L23255
m0768	112081	L23256
m0784	112099	L23257
m0787	112103	L23258
m0791	112107	L23259
m0792	112109	L23260
m0797	112115	L23261
m0802	112120	L23262
m0803	112121	L23263
m0812	112133	L23264
m0817	112138	L23265
m0825	112147	L23266
m0826	112148	L23267
m0827	112149	L23268
m0893	112233	L23269
m0894	112235	L23270
m0897	112238	L23271
m0917	112260	L23272
m0954	112295	L23273
m0957	112298	L23274
m0963	112306	L23275
m0966	112309	L23276
m0973	112316	L23277
m0990	112333	L23278
m1024	112370	L23279
m1032	112379	L23280
m1033	112380	L23281
m1042	112392	L23282
m1046	112397	L23283
m1048	112400	L23284
m1051	112403	L23285
m1054	112405	L23286
m1056	112407	L23287
m1057	112408	L23288
m1058	112409	L23289
m1071	112423	L23290
m1087	112437	L23291
m1092	112443	L23292
m1097	112447	L23293
m1105	112457	L23294
m1113	112466	L23295
m1119	112473	L23296
m1122	112477	L23297
m1127	112482	L23298
m1129	112484	L23299
m1135	112490	L23300
m1136	112491	L23301
m1143	112499	L23302
m1158	112515	L23303
m1167	112525	L23304
m1177	112537	L23305
m1188	112551	L23306
m1196	112558	L23307
m1198	112560	L23308
m1212	112577	L23309
m1215	112581	L23310
m1223	112591	L23311
m1227	112595	L23312
m1227_sc	112596	L23313
m1232	112601	L23314
m1236	112605	L23315
m1245	112617	L23316
m1289	112662	L23317
m1292	112665	L23318
m1299	112673	L23319
m1354	112737	L23320
m1384	112768	L23321
m1385	112769	L23322
m1389	112773	L23323
m1395	112779	L23324
m1400	112784	L23325
m1407	112792	L23326
m1411	112797	L23327
m1416	112803	L23328
m1423	112810	L23329
m1433	112821	L23330
m1439	112827	L23331
m1451	112840	L23332
m1453	112842	L23333
m1456	112848	L23334
m1459	112851	L23335
m1459_sc	112852	L23336
m1475	112868	L23337
m1476	112869	L23338
m1477	112870	L23339
m1485	112879	L23340
m1587	112881	L23341
m1593	112888	L23342
m1600	112896	L23343
m1608	112904	L23344
m1671	112975	L23345
m1683	112986	L23346
m1693	112996	L23347
m1693	112996	L23347
m1707	113012	L23348
m1713	113019	L23349
m1723	113032	L23350
m1724	113033	L23351
m1732	113042	L23352
m1739	113049	L23353
m1743	113053	L23354
m1743	113053	L23354
m1747	113057	L23355
m1778	113089	L23356
m1781	113093	L23357
m1782	113094	L23358
m1813	113116	L23359
m1823	113123	L23360
m1827	113130	L23361
m1834	113135	L23362
m1836	113138	L23363
m1853	113157	L23364
m1857	113161	L23365
m1862	113165	L23366
m1864	113167	L23367
m1866	113170	L23368
m1866	113170	L23368
m1873	113177	L23369
m1876	113181	L23370
m9603	113281	L23371
m9604	113282	L23372
m9605	113283	L23373
m9606	113284	L23374
m9607	113286	L23375
m9608	113287	L23376
m9609	113288	L23377
n0009	113346	L23378
n0012	113351	L23379
n0013	113352	L23380
n0039	113381	L23381
n0044	113388	L23382
n0064	113414	L23383
n0069	113419	L23384
n0081	113433	L23385
n0087	113441	L23386
n0102	113459	L23387
n0108	113466	L23388
n0112	113470	L23389
n0117	113476	L23390
n0148	113511	L23391
n0151	113514	L23392
n0160	113523	L23393
n0180	113548	L23394
n0184	113552	L23395
n0184	113552	L23395
n0185	113553	L23396
n0193	113563	L23397
n0198	113568	L23398
n0211	113581	L23399
n0226	113598	L23400
n0233	113607	L23401
n0249	113625	L23402
n0269	113647	L23403
n0275	113653	L23404
n0276	113655	L23405
n0281	113660	L23406
n0286	113665	L23407
n0293	113676	L23408
n0294	113677	L23409
n0294_sc	113678	L23410
n0295	113679	L23411
n0298	113682	L23412
n0301	113686	L23413
n0313	113699	L23414
n0322	113708	L23415
n0325	113711	L23416
n0329	113715	L23417
n0335	113721	L23418
n0335_sc	113722	L23419
n0338	113725	L23420
n0442	113748	L23421
n0443	113749	L23422
n0444	113750	L23423
n0447	113753	L23424
n0448	113754	L23425
n0453	113760	L23426
n0478	113784	L23427
n0489	113794	L23428
n0504	113809	L23429
n0505	113810	L23430
n0529	113835	L23431
n0533	113839	L23432
n0534	113840	L23433
n0543	113851	L23434
n0548	113856	L23435
n0552	113861	L23436
n0567	113878	L23437
n0579	113892	L23438
n0586	113899	L23439
n0602	113918	L23440
n0606	113923	L23441
n0616	113933	L23442
n0627	113944	L23443
n0641	113959	L23444
n0647	113964	L23445
n0658	113977	L23446
n0676	113996	L23447
n0684	114004	L23448
n0689	114008	L23449
n0689	114008	L23449
n0699	114016	L23450
n0701	114018	L23451
n0710	114026	L23452
n0712	114029	L23453
n0717	114034	L23454
n0720	114038	L23455
n0750	114058	L23456
n0756	114063	L23457
n9320	114098	L23458
n9322	114100	L23459
n9701	114117	L23460
n9823	114165	L23461
n9911	114167	L23462
o0003	114174	L23463
o0004	114175	L23464
o0005	114176	L23465
o0008	114180	L23466
o0010	114182	L23467
o0011	114183	L23468
o0011_sc	114184	L23469
o0012	114185	L23470
o0013	114186	L23471
o0014	114187	L23472
o0017	114190	L23473
o0019	114192	L23474
o0022	114195	L23475
o0023	114196	L23476
o0025	114198	L23477
o0026	114199	L23478
o0027	114200	L23479
o0028	114201	L23480
o0030	114203	L23481
o0031	114204	L23482
o0032	114205	L23483
o0034	114207	L23484
o0035	114208	L23485
o0038	114211	L23486
o0040	114215	L23487
o0041	114216	L23488
o0042	114217	L23489
o0045	114220	L23490
o0047	114222	L23491
o0048	114223	L23492
o0049	114224	L23493
o0050	114225	L23494
o0051	114226	L23495
o0052	114227	L23496
o0058	114233	L23497
o0061	114237	L23498
o0068	114245	L23499
o0069	114246	L23500
o0070	114247	L23501
o0072	114249	L23502
o0080	114257	L23503
o0087	114265	L23504
o0090	114268	L23505
o0091	114269	L23506
o0094	114272	L23507
o0095	114273	L23508
o0095	114273	L23508
o0096	114274	L23509
o0097	114275	L23510
o0098	114276	L23511
o0099	114277	L23512
o0102	114280	L23513
o0104	114282	L23514
o0107	114285	L23515
o0112	114290	L23516
o0114	114293	L23517
o0120	114299	L23518
o0121	114300	L23519
o0123	114302	L23520
o0125	114304	L23521
o0126	114305	L23522
o0130	114309	L23523
o0132	114311	L23524
o0133	114312	L23525
o0134	114313	L23526
o0135	114314	L23527
o0137	114316	L23528
o0138	114317	L23529
o0139	114318	L23530
o0140	114319	L23531
o0142	114321	L23532
o0143	114322	L23533
o0146	114325	L23534
o0151	114330	L23535
o0152	114331	L23536
