token,linked_form
Q68536,L25938-F4
Q29486,L22721-F288
Q44973,L23749-F287
Q21514,L22180-F266
Q37359,L22482-F55
Q21350,L25938-F4
Q47100,L22352-F7
Q44307,L25938-F4
Q69228,L25938-F4
Q57945,L21894-F172
Q69195,L25938-F1
Q29264,L25938-F4
Q43648,L21825-F4
Q7372,L20031-F160
Q57502,L25938-F4
Q62077,L25938-F4
Q2524,L18960-F4
Q14003,L21001-F110
Q33435,L25938-F1
Q14437,L21001-F144
Q68397,L24594-F342
Q3686,L19143-F19
Q53477,L24141-F1
Q47891,L25938-F4
Q25061,L21291-F8
Q38975,L25938-F83
Q36419,L23334-F42
Q56742,L25503-F34
Q38975,L25939-F155
Q4645,L19450-F1
Q60967,L24268-F4
Q4078,L19245-F298
Q27865,L25938-F4
Q51598,L22721-F8
Q21333,L22710-F4
Q40726,L25938-F4
Q37872,L25938-F4
Q31336,L25938-F7
Q30808,L23944-F55
Q55170,L22723-F4
Q2708,L18960-F29
Q68261,L24594-F55
Q48139,L26516-F4
Q49520,L25938-F4
Q18332,L25938-F4
Q51510,L23334-F24
Q37869,L25938-F4
Q48013,L25938-F74
Q68934,L25938-F108
Q48013,L25939-F146
Q68332,L23818-F4
Q16483,L25938-F4
Q42531,L26627-F115
Q10044,L20353-F19
Q40708,L25938-F4
Q24297,L25938-F1
Q37858,L25938-F4
Q52889,L21184-F55
Q4732,L19494-F376
Q11221,L20553-F44
Q18777,L25938-F7
Q70509,L24691-F61
Q25685,L25122-F110
Q64549,L25938-F109
Q1101,L18707-F149
Q30836,L25938-F109
Q66615,L25938-F7
Q42645,L21184-F163
Q54010,L25115-F55
Q32236,L25938-F4
Q34564,L25938-F108
Q63597,L25103-F7
Q46130,L24990-F10
Q1572,L18848-F182
Q44365,L22888-F55
Q35962,L25938-F108
Q6037,L19810-F1
Q50706,L22483-F4
Q59698,L25938-F24
Q66375,L21075-F112
Q62428,L23745-F1
Q20827,L22120-F40
Q67529,L22721-F458
Q5068,L19541-F7
Q19641,L25639-F4
Q56257,L25237-F147
Q6050,L19810-F4
Q22899,L25938-F4
Q16482,L23446-F266
Q34631,L21894-F75
Q49353,L22888-F55
Q25068,L25938-F30
Q65277,L21827-F55
Q26965,L21304-F39
Q8738,L20218-F550
Q45075,L21811-F177
Q6030,L19810-F75
Q54277,L25938-F2
Q25674,L25938-F4
Q38207,L23749-F291
Q70098,L21894-F172
Q44132,L23260-F55
Q7728,L20109-F168
Q58138,L24268-F4
Q31273,L25938-F4
Q60273,L26215-F7
Q71462,L21894-F172
Q19040,L21143-F1
Q6294,L19810-F216
Q35469,L25938-F4
Q59446,L23211-F7
Q25132,L24649-F8
Q62865,L22496-F2
Q26159,L26516-F55
Q33695,L22352-F13
Q18724,L25938-F4
Q55357,L26584-F267
Q6006,L19810-F139
Q7732,L20109-F40
Q63619,L23334-F177
Q36390,L25938-F4
Q10038,L20353-F293
Q56189,L25813-F331
Q67091,L24334-F182
Q34967,L25938-F24
Q18715,L25938-F4
Q39030,L22888-F266
Q21403,L22180-F149
Q7548,L20094-F10
Q47067,L25938-F4
Q46801,L25503-F1
Q2886,L19010-F61
Q57612,L24334-F160
Q5998,L19810-F4
Q63384,L25938-F77
Q63384,L25939-F149
Q29496,L25707-F58
Q12042,L20883-F4
Q59607,L23334-F174
Q48303,L26227-F239
Q36915,L24625-F58
Q9120,L20248-F4
Q24019,L25938-F1
Q66317,L25938-F1
Q58839,L24707-F179
Q35795,L22180-F7
Q58839,L24707-F253
Q17072,L24255-F194
Q33691,L23749-F175
Q46710,L24649-F405
Q62199,L22721-F283
Q1268,L18768-F4
Q4442,L19307-F7
Q25984,L22723-F4
Q61495,L22180-F4
Q8472,L20216-F55
Q63337,L22721-F32
Q22630,L25938-F108
Q39289,L21591-F7
Q58246,L25938-F84
Q58246,L25939-F156
Q17902,L23804-F4
Q49212,L25938-F4
Q67085,L26584-F267
Q27648,L23334-F55
Q69559,L25938-F1
Q51189,L22180-F7
Q52845,L24268-F4
Q5202,L20300-F4
Q23089,L25938-F4
Q5489,L19808-F266
Q55753,L23944-F4
Q18344,L25525-F1
Q1915,L18960-F4
Q16594,L25938-F1
Q25295,L22669-F1
Q43704,L25938-F4
Q25621,L22582-F4
Q60259,L22721-F32
Q69569,L25938-F4
Q19814,L25938-F4
Q27746,L23207-F191
Q13863,L21001-F110
Q66300,L24268-F4
Q70541,L21143-F55
Q3236,L19119-F8
Q69873,L26516-F55
Q3193,L19119-F298
Q64191,L25938-F1
Q13858,L21001-F110
Q33138,L23433-F261
Q39285,L22888-F55
Q59396,L24268-F4
Q71268,L24255-F58
Q50711,L22521-F4
Q71220,L25938-F4
Q51955,L25089-F109
Q29502,L22721-F8
Q50055,L23334-F4
Q59367,L24268-F7
Q24825,L25938-F95
Q13850,L21001-F8
Q24825,L25939-F167
Q54691,L25938-F4
Q57332,L25938-F4
Q38978,L26261-F61
Q69045,L25938-F4
Q46522,L22721-F283
Q68342,L25938-F4
Q41745,L25938-F108
Q57798,L25938-F4
Q19283,L21618-F4
Q24881,L24268-F7
Q69512,L25938-F4
Q28617,L25938-F4
Q60788,L24268-F4
Q31307,L23749-F7
Q19438,L23334-F58
Q32074,L22582-F16
Q57307,L25938-F4
Q60771,L25938-F4
Q22062,L26554-F372
Q20504,L22329-F163
Q67256,L24268-F4
Q48447,L23345-F266
Q33818,L23818-F4
Q28117,L25938-F24
Q788,L18703-F20
Q11921,L20877-F1
Q62693,L26577-F176
Q21289,L22496-F8
Q40517,L25269-F25
Q64165,L25938-F4
Q11921,L20878-F1
Q69327,L25938-F7
Q60122,L25938-F4
Q26558,L25938-F108
Q30768,L25938-F4
Q67908,L22499-F226
Q59071,L23749-F199
Q49393,L25938-F1
Q47046,L25938-F4
Q38228,L25938-F7
Q34974,L24268-F4
Q12698,L21001-F110
Q53390,L21050-F147
Q29594,L26516-F159
Q17569,L24625-F58
Q23328,L26516-F55
Q2107,L18960-F34
Q42027,L24268-F4
Q61667,L24268-F58
Q50789,L24423-F188
Q62873,L22496-F14
Q29809,L25938-F7
Q70987,L25938-F108
Q49861,L24268-F61
Q46553,L25938-F4
Q35031,L23818-F4
Q56014,L25938-F108
Q19873,L25938-F31
Q2103,L18960-F20
Q23255,L25938-F115
Q23255,L25939-F235
Q2116,L18960-F4
Q27006,L25938-F4
Q37273,L25938-F4
Q5506,L20468-F266
Q44386,L25938-F4
Q46548,L25938-F4
Q1790,L18918-F22
Q66338,L21011-F4
Q18196,L25938-F4
Q47946,L25938-F27
Q62132,L21213-F61
Q66875,L26283-F181
Q7733,L20109-F109
Q7262,L19990-F121
Q34756,L25476-F176
Q8335,L20212-F184
Q26265,L26577-F55
Q34363,L25938-F101
Q39848,L26584-F267
Q34363,L25939-F173
Q22199,L23749-F4
Q45556,L22888-F58
Q12241,L20927-F97
Q22339,L23415-F86
Q23173,L26474-F273
Q14026,L21001-F34
Q19744,L26577-F55
Q39497,L26584-F193
Q61708,L26577-F18
Q13559,L21001-F2
Q30844,L26554-F52
Q46578,L21894-F1
Q31628,L25938-F108
Q25171,L26261-F61
Q67008,L25938-F4
Q54915,L24268-F4
Q10045,L20353-F319
Q57510,L25938-F1
Q68550,L24769-F11
Q14172,L21001-F122
Q8315,L20212-F184
Q70424,L26516-F55
Q61902,L26631-F414
Q50318,L24255-F1
Q23886,L21811-F161
Q49833,L24268-F4
Q42714,L26554-F4
Q49807,L24268-F10
Q53467,L25938-F4
Q24617,L24268-F7
Q54630,L25938-F4
Q12225,L20916-F4
Q25087,L25938-F4
Q66227,L23334-F247
Q44301,L25938-F1
Q2316,L18960-F216
Q30147,L21894-F25
Q47920,L25938-F4
Q2523,L18960-F1
Q49288,L23430-F4
Q47890,L25938-F1
Q51708,L25938-F7
Q20894,L25938-F4
Q49339,L25938-F4
Q36754,L24594-F55
Q4100,L19245-F320
Q61188,L23334-F41
Q2487,L18960-F10
Q31608,L25938-F4
Q47911,L25938-F4
Q1731,L18911-F149
Q64844,L23430-F4
Q71510,L22180-F217
Q37159,L25938-F80
Q37159,L25939-F152
Q5083,L19543-F160
Q52991,L25938-F108
Q54649,L25938-F4
Q55977,L25938-F108
Q26958,L23835-F161
Q44318,L25938-F1
Q15189,L21001-F297
Q47930,L26204-F294
Q46243,L25269-F25
Q47948,L25938-F4
Q68564,L25938-F4
Q33515,L24268-F64
Q19636,L22180-F4
Q13728,L21000-F3
Q54640,L25938-F4
Q66878,L21213-F4
Q32317,L22582-F4
Q69254,L25938-F7
Q14028,L21001-F10
Q19517,L25938-F4
Q34345,L25938-F80
Q34345,L25939-F152
Q35515,L24333-F61
Q62098,L25938-F4
Q21107,L21664-F8
Q67440,L22720-F55
Q13728,L21001-F4
Q38338,L21888-F149
Q44303,L25938-F1
Q10373,L20425-F175
Q12227,L20916-F55
Q35093,L25269-F25
Q17226,L25938-F4
Q30598,L25200-F7
Q64322,L21213-F208
Q63873,L21050-F9
Q9231,L20248-F4
Q21706,L21143-F205
Q68162,L23449-F21
Q3687,L19143-F3
Q13554,L21001-F8
Q46120,L24865-F4
Q18612,L25938-F4
Q17152,L23835-F1
Q4102,L19245-F356
Q2310,L18960-F216
Q34834,L24423-F176
Q51704,L24334-F162
Q19499,L25938-F4
Q58339,L23749-F55
Q16755,L25938-F4
Q4443,L19307-F19
Q60035,L23835-F40
Q65743,L24135-F10
Q3058,L19037-F5
Q64475,L25542-F93
Q4094,L19245-F298
Q13548,L21001-F8
Q44308,L25938-F4
Q7497,L20038-F4
Q34649,L22329-F232
Q38219,L23334-F23
Q46017,L24334-F159
Q33933,L24268-F4
Q7711,L20109-F198
Q45499,L24255-F64
Q57440,L23334-F4
Q789,L18696-F1
Q25060,L21632-F58
Q14443,L21001-F68
Q31329,L24707-F69
Q31617,L22723-F10
Q59643,L22180-F4
Q43715,L23749-F199
Q61152,L22176-F75
Q69471,L22440-F58
Q57585,L22180-F1
Q3366,L19119-F8
Q46931,L24268-F4
Q42642,L24008-F10
Q8481,L20216-F61
Q2496,L18960-F4
Q8330,L20212-F46
Q66419,L24594-F165
Q17171,L25938-F108
Q37170,L25938-F7
Q10267,L20407-F110
Q48788,L24268-F1
Q14438,L21001-F10
Q26430,L25938-F4
Q24010,L23749-F199
Q2489,L18960-F4
Q17757,L22180-F55
Q53365,L26584-F47
Q45463,L25938-F1
Q58070,L26160-F708
Q28635,L23741-F64
Q54398,L25938-F4
Q10039,L20353-F43
Q68978,L25938-F1
Q39082,L22721-F286
Q15553,L21001-F397
Q17764,L21011-F27
Q60754,L25938-F4
Q30266,L25476-F1
Q21490,L23749-F199
Q21591,L25938-F4
Q6382,L19811-F90
Q48148,L25938-F4
Q36972,L25938-F4
Q17899,L25938-F7
Q7354,L20031-F161
Q33526,L22433-F1
Q34186,L23741-F55
Q43101,L25938-F24
Q37664,L26584-F267
Q12412,L20939-F181
Q22503,L25938-F108
Q71600,L25938-F4
Q5217,L19551-F300
Q23907,L25938-F4
Q36965,L25938-F4
Q60389,L22721-F360
Q2727,L18960-F16
Q48717,L22180-F4
Q12699,L21001-F296
Q9146,L20248-F215
Q19314,L22180-F93
Q50480,L25813-F334
Q26221,L24594-F165
Q57252,L25938-F4
Q22631,L23293-F284
Q60874,L25418-F22
Q71591,L25938-F4
Q54354,L25938-F4
Q70559,L25938-F108
Q30394,L25938-F1
Q68966,L25938-F4
Q19569,L24531-F161
Q9516,L20333-F162
Q33285,L25476-F274
Q44420,L21084-F41
Q14933,L21001-F504
Q63793,L22701-F87
Q16528,L23935-F10
Q16798,L24139-F299
Q23883,L25938-F4
Q40258,L24268-F4
Q40728,L25938-F4
Q68957,L25938-F4
Q69525,L23818-F4
Q2710,L18960-F16
Q18800,L25938-F4
Q33788,L22180-F4
Q47050,L23749-F199
Q34903,L21235-F55
Q64102,L25938-F4
Q41450,L21825-F1
Q32264,L25938-F4
Q28621,L26227-F55
Q1249,L18742-F10
Q59725,L25938-F1
Q29343,L23749-F4
Q49018,L25938-F1
Q37756,L24264-F1
Q20606,L25938-F4
Q33202,L24268-F4
Q54329,L25938-F4
Q18311,L25938-F7
Q6538,L19876-F14
Q47029,L23749-F199
Q24763,L25938-F1
Q44581,L21579-F55
Q47107,L25938-F1
Q60208,L24596-F94
Q24331,L24268-F4
Q51713,L25938-F18
Q22449,L24268-F4
Q35508,L25938-F7
Q25676,L25938-F1
Q1574,L18848-F182
Q50873,L21894-F174
Q6039,L19810-F1
Q58168,L24268-F4
Q3794,L19195-F8
Q68226,L24334-F162
Q34514,L25089-F109
Q62243,L24268-F4
Q2495,L18960-F7
Q7734,L20109-F54
Q49010,L25938-F4
Q10867,L20512-F335
Q67830,L26429-F110
Q38217,L25938-F77
Q38217,L25939-F149
Q69969,L24625-F64
Q33262,L26474-F19
Q46547,L23818-F4
Q6313,L19810-F61
Q40095,L24632-F109
Q66415,L25938-F7
Q49776,L25938-F7
Q62988,L23944-F55
Q68239,L24153-F10
Q16720,L25938-F7
Q34552,L22412-F159
Q30637,L25938-F7
Q14444,L21001-F110
Q62980,L25269-F22
Q31461,L25588-F1
Q17660,L23741-F55
Q62648,L25938-F109
Q29981,L23334-F17
Q4475,L19318-F712
Q63857,L25938-F108
Q50231,L25938-F108
Q48691,L21811-F69
Q8317,L20212-F49
Q2490,L18960-F4
Q51565,L25938-F83
Q64772,L21658-F55
Q44645,L21213-F55
Q51565,L25939-F155
Q21348,L23818-F93
Q2335,L18960-F213
Q65433,L25938-F108
Q46434,L25938-F7
Q3336,L19119-F14
Q21666,L23334-F55
Q3342,L19119-F8
Q4079,L19245-F14
Q14439,L21001-F8
Q8337,L20212-F40
Q36910,L21748-F14
Q30424,L24847-F163
Q1950,L18960-F13
Q45476,L25938-F4
Q3061,L19037-F4
Q10752,L20425-F160
Q31551,L25938-F7
Q790,L18696-F7
Q11511,L20711-F182
Q8331,L20212-F40
Q63020,L25938-F4
Q31236,L24625-F4
Q9506,L20316-F304
Q3321,L19119-F14
Q31049,L25938-F1
Q37984,L22721-F2
Q3329,L19119-F8
Q65386,L21894-F172
Q7551,L20094-F55
Q2340,L18960-F236
Q52092,L24268-F7
Q17064,L21213-F146
Q5225,L20300-F36
Q1611,L18868-F117
Q25463,L25938-F4
Q41863,L25938-F4
Q24187,L23835-F149
Q40923,L25938-F2
Q20244,L23749-F199
Q7097,L19983-F349
Q6304,L19810-F55
Q46597,L24985-F87
Q13202,L21001-F323
Q33770,L25938-F101
Q33770,L25939-F173
Q1940,L18960-F34
Q37964,L22721-F2
Q25453,L25938-F4
Q9879,L20346-F18
Q12049,L20883-F5
Q45746,L22433-F1
Q7092,L19983-F503
Q64794,L24516-F24
Q1270,L18768-F34
Q5158,L20300-F27
Q49822,L26215-F7
Q16697,L26516-F55
Q21260,L25938-F4
Q27809,L21628-F217
Q6285,L19810-F4
Q1936,L18960-F35
Q9870,L20346-F18
Q25355,L22433-F10
Q28733,L23741-F55
Q39942,L25938-F4
Q33487,L24865-F4
Q9122,L20248-F4
Q21252,L25938-F4
Q25623,L21365-F61
Q21884,L26516-F61
Q4647,L19450-F448
Q62970,L25938-F108
Q13864,L21001-F110
Q62445,L23749-F199
Q3237,L19119-F8
Q35657,L25938-F4
Q35106,L25938-F77
Q42061,L26143-F138
Q35106,L25939-F149
Q13859,L21001-F110
Q34700,L24619-F1
Q63779,L25559-F185
Q56814,L23334-F4
Q40345,L25938-F108
Q789,L18703-F2
Q61318,L25938-F7
Q26686,L21954-F55
Q32462,L23818-F4
Q71221,L25938-F4
Q38358,L22721-F152
Q49703,L25020-F61
Q22569,L24268-F10
Q12907,L21001-F299
Q65886,L26584-F1
Q54456,L24268-F4
Q38359,L23835-F216
Q35167,L25938-F4
Q27496,L23208-F161
Q6383,L19811-F159
Q60325,L25938-F4
Q57808,L25938-F4
Q35059,L21221-F43
Q69046,L25938-F4
Q21638,L25938-F4
Q69530,L25938-F4
Q18062,L26516-F58
Q56854,L24268-F4
Q57329,L25938-F4
Q57295,L25938-F1
Q15193,L21001-F116
Q13561,L21001-F323
Q63352,L24268-F58
Q28618,L25938-F4
Q59840,L21050-F4
Q53813,L22723-F4
Q28167,L23613-F70
Q68339,L25938-F4
Q10971,L20530-F55
Q25345,L24334-F178
Q53246,L25269-F212
Q67267,L24268-F4
Q21487,L23749-F183
Q51975,L24334-F182
Q58255,L25938-F2
Q62507,L24268-F4
Q1250,L18742-F1
Q57308,L25938-F4
Q60772,L25938-F4
Q15204,L21001-F110
Q21818,L21894-F177
Q27796,L21213-F185
Q22956,L24423-F188
Q49410,L24942-F10
Q24864,L25938-F4
Q30765,L25438-F61
Q21592,L25938-F4
Q33745,L26516-F55
Q27638,L25938-F108
Q15190,L21001-F110
Q9723,L20346-F36
Q29871,L23749-F199
Q58229,L24334-F187
Q49541,L25938-F24
Q36973,L25938-F4
Q11922,L20877-F162
Q12413,L20939-F4
Q36966,L25938-F4
Q52688,L23243-F45
Q2093,L18960-F58
Q33702,L24268-F4
Q68979,L25938-F4
Q62456,L24268-F4
Q2728,L18960-F16
Q9147,L20248-F215
Q2711,L18960-F10
Q64600,L25938-F4
Q65091,L25248-F10
Q52036,L21783-F399
Q70560,L25938-F108
Q8770,L20218-F303
Q21461,L22721-F2
Q49510,L25938-F1
Q68734,L25938-F108
Q22031,L24596-F1
Q68958,L25938-F4
Q6053,L19810-F10
Q62804,L25938-F4
Q557,L18622-F45
Q20583,L25938-F1
Q49523,L25938-F4
Q66731,L23818-F4
Q24310,L25938-F1
Q53444,L25938-F4
Q63391,L23302-F258
Q47362,L22721-F116
Q57485,L25938-F27
Q40423,L25527-F198
Q7495,L20038-F4
Q41392,L23944-F55
Q53042,L26584-F1
Q52964,L23433-F304
Q3056,L19037-F215
Q29292,L26516-F55
Q26894,L25938-F1
Q68508,L24268-F10
Q21336,L25938-F4
Q43340,L25938-F108
Q37452,L21075-F14
Q25528,L24268-F64
Q14002,L21001-F8
Q45936,L25392-F10
Q50196,L25269-F1
Q36772,L21619-F50
Q13055,L21001-F110
Q40395,L23944-F61
Q9229,L20248-F159
Q8334,L20212-F46
Q387,L21237-F110
Q38435,L25938-F30
Q13053,L21001-F10
Q46447,L25938-F7
Q4077,L19245-F356
Q25990,L24268-F4
Q29730,L23415-F86
Q27838,L25938-F7
Q3359,L19119-F8
Q4441,L19307-F1
Q71186,L21213-F149
Q32015,L24268-F58
Q10265,L20407-F110
Q16915,L26204-F8
Q23350,L26516-F61
Q8471,L20216-F61
Q3685,L19143-F231
Q23696,L24333-F266
Q21859,L23818-F4
Q47010,L26261-F87
Q37734,L24728-F200
Q69297,L22180-F4
Q53831,L25639-F1
Q23624,L25938-F7
Q6983,L19976-F321
Q51668,L21213-F266
Q20468,L24296-F152
Q6325,L19810-F5
Q9737,L20346-F261
Q3333,L19119-F8
Q22233,L25938-F4
Q787,L18696-F7
Q10749,L20425-F165
Q25944,L25938-F7
Q8328,L20212-F40
Q62359,L23334-F18
Q42282,L26516-F10
Q52114,L25938-F4
Q70908,L25307-F149
Q41837,L25742-F197
Q54551,L25938-F7
Q6310,L19810-F4
Q30069,L22441-F4
Q3326,L19119-F8
Q19319,L23944-F13
Q30110,L24334-F1
Q12073,L20883-F4
Q47391,L26516-F55
Q45461,L25938-F4
Q7273,L20014-F219
Q55856,L25938-F1
Q40919,L25938-F7
Q6301,L19810-F4
Q3318,L19119-F8
Q31999,L25938-F4
Q23993,L24649-F150
Q56472,L25938-F7
Q41386,L25938-F108
Q8304,L20212-F40
Q12063,L20883-F4
Q7094,L19983-F405
Q54337,L26297-F55
Q63041,L22181-F149
Q37129,L25938-F4
Q1937,L18960-F17
Q60985,L25008-F116
Q28256,L25938-F4
Q54626,L23367-F61
Q16169,L21894-F174
Q8299,L20212-F40
Q57569,L25823-F4
Q35730,L24268-F67
Q64714,L24255-F316
Q68833,L23211-F211
Q9119,L20248-F147
Q26928,L26516-F55
Q56796,L23334-F18
Q67492,L22180-F16
Q56524,L24268-F4
Q51648,L25938-F4
Q57474,L24268-F4
Q37163,L24594-F165
Q45475,L25938-F4
Q4648,L19450-F133
Q37131,L25938-F1
Q47217,L25938-F30
Q30619,L24334-F164
Q46422,L25938-F7
Q3335,L19119-F8
Q56406,L22721-F2
Q54589,L26516-F55
Q3060,L19037-F171
Q19105,L24911-F4
Q45469,L25938-F4
Q6296,L19810-F34
Q39954,L25938-F1
Q1939,L18960-F10
Q6312,L19810-F4
Q63503,L24268-F4
Q3328,L19119-F8
Q13718,L21001-F504
Q1949,L18960-F34
Q3320,L19119-F8
Q32001,L25938-F4
Q15782,L21001-F144
Q52078,L25938-F24
Q47264,L25938-F77
Q556,L18622-F1
Q66113,L24625-F181
Q47264,L25939-F149
Q10751,L20425-F159
Q26846,L25938-F108
Q31060,L25938-F4
Q30120,L24334-F166
Q7096,L19983-F397
Q7096,L19983-F577
Q50985,L24922-F215
Q52091,L25938-F4
Q1935,L18960-F16
Q6303,L19810-F7
Q62997,L25938-F4
Q1269,L18768-F1
Q33823,L25938-F1
Q67648,L23455-F58
Q59012,L26516-F4
Q25445,L25938-F4
Q9869,L20346-F1
Q47021,L22371-F109
Q21004,L24531-F10
Q5224,L20300-F4
Q67011,L24255-F381
Q46081,L24922-F160
Q20229,L23749-F199
Q48752,L25938-F4
Q29633,L25938-F108
Q59740,L24541-F1
Q4646,L19450-F430
Q42977,L22483-F10
Q12749,L21001-F504
Q46720,L22888-F55
Q1916,L18960-F1
Q18968,L23741-F55
Q20216,L24765-F75
Q10794,L20443-F19
Q52060,L25938-F4
Q58073,L26516-F5
Q66797,L25938-F4
Q48137,L26440-F4
Q15780,L21001-F265
Q1922,L18960-F4
Q19802,L25938-F1
Q9121,L20248-F159
Q42276,L25938-F108
Q43714,L25938-F4
Q25039,L22180-F7
Q65581,L22338-F10
Q66318,L24268-F4
Q66787,L25938-F4
Q63929,L22701-F4
Q8460,L20216-F266
Q19822,L25938-F4
Q17859,L26299-F11
Q55680,L22440-F61
Q60836,L25938-F7
Q42191,L21304-F12
Q62458,L23749-F199
Q69570,L25938-F4
Q3244,L19119-F8
Q55593,L21518-F2
Q5490,L19808-F273
Q65248,L22130-F159
Q32401,L24268-F4
Q71242,L25938-F4
Q70048,L25938-F4
Q35137,L23334-F177
Q64720,L21957-F198
Q15563,L21001-F299
Q38907,L23538-F46
Q21963,L25938-F4
Q49308,L25938-F21
Q2888,L19010-F58
Q14685,L21001-F50
Q43018,L21632-F55
Q23275,L25938-F44
Q23275,L25939-F107
Q31993,L21011-F13
Q52279,L22496-F32
Q32205,L24334-F178
Q65418,L22637-F366
Q63212,L25938-F5
Q62858,L24865-F4
Q17776,L25938-F1
Q6032,L19810-F4
Q17799,L25938-F108
Q21946,L25938-F4
Q35471,L25938-F4
Q9325,L20289-F162
Q27757,L26376-F198
Q13201,L21001-F110
Q41364,L24134-F4
Q45171,L25938-F108
Q50785,L25269-F10
Q6018,L19810-F4
Q18726,L25938-F4
Q10040,L20353-F121
Q7730,L20109-F43
Q47048,L25938-F1
Q20923,L23334-F7
Q25003,L26554-F4
Q46983,L25938-F74
Q46983,L25939-F146
Q6008,L19810-F4
Q18717,L25938-F4
Q60132,L25938-F4
Q18887,L26204-F2
Q26948,L22721-F2
Q58349,L23334-F286
Q18330,L23818-F4
Q53018,L24423-F164
Q52338,L21065-F293
Q6000,L19810-F4
Q62692,L22721-F80
Q46555,L25938-F1
Q64901,L24423-F188
Q71212,L23676-F186
Q24016,L26474-F16
Q19152,L25938-F4
Q52997,L26584-F9
Q56165,L25938-F108
Q12700,L21001-F110
Q54261,L24596-F4
Q25610,L22006-F4
Q27459,L25938-F1
Q37757,L25938-F4
Q65204,L22483-F4
Q1103,L18707-F7
Q42526,L23663-F61
Q63856,L24591-F61
Q2126,L18960-F4
Q12243,L20927-F1
Q58873,L22120-F4
Q54884,L22721-F14
Q48708,L24847-F82
Q53182,L22721-F360
Q17672,L25938-F77
Q57844,L24922-F4
Q56016,L25938-F108
Q24656,L25938-F1
Q34948,L25938-F4
Q17672,L25939-F149
Q67938,L24334-F160
Q3414,L19119-F298
Q53513,L25938-F4
Q16337,L25938-F1
Q2118,L18960-F4
Q23266,L24804-F116
Q20488,L25938-F7
Q27472,L25938-F4
Q49395,L25938-F4
Q68135,L21894-F4
Q55308,L24134-F4
Q5699,L19810-F283
Q27927,L25938-F108
Q19249,L22371-F109
Q65086,L21679-F291
Q60707,L21535-F7
Q61676,L24268-F4
Q41294,L21632-F215
Q68827,L24596-F1
Q34152,L24985-F64
Q27919,L25938-F109
Q17842,L22180-F4
Q27599,L23925-F61
Q10047,L20353-F109
Q45635,L21184-F164
Q28425,L25938-F4
Q12252,L20927-F5
Q20965,L25938-F4
Q12753,L21000-F37
Q12244,L20927-F40
Q12228,L20916-F185
Q49382,L25008-F368
Q25124,L25938-F1
Q18498,L21474-F11
Q46467,L25938-F77
Q46467,L25939-F149
Q53514,L25938-F4
Q60569,L25938-F7
Q48351,L22721-F2
Q27473,L25938-F4
Q39300,L26584-F15
Q54604,L22721-F110
Q44961,L25938-F20
Q2094,L18960-F35
Q27928,L25938-F108
Q53506,L25938-F4
Q59534,L22721-F8
Q29796,L25938-F7
Q52839,L25122-F563
Q27460,L25938-F4
Q49386,L25938-F4
Q41170,L22124-F17
Q25491,L23749-F199
Q28849,L25938-F7
Q47382,L22721-F2
Q42459,L25938-F4
Q35856,L25938-F7
Q25081,L25200-F4
Q55424,L22721-F2
Q68676,L22496-F428
Q41460,L25473-F174
Q24657,L25938-F4
Q4103,L19245-F150
Q30496,L21825-F20
Q54633,L25938-F1
Q1793,L18918-F40
Q58155,L26215-F13
Q16338,L25938-F4
Q22216,L22721-F32
Q53716,L26584-F267
Q25106,L25938-F4
Q44319,L25938-F1
Q22519,L26516-F5
Q38185,L21632-F58
Q33039,L24255-F69
Q37165,L22721-F458
Q16756,L25938-F1
Q27447,L24255-F178
Q30233,L25938-F7
Q37067,L24455-F55
Q25916,L24594-F342
Q54641,L25938-F4
Q21845,L24268-F64
Q32797,L26584-F267
Q55970,L25938-F108
Q59101,L25938-F4
Q61923,L21825-F4
Q69230,L25938-F1
Q50576,L24922-F58
Q66514,L21937-F183
Q65950,L25938-F115
Q65950,L25939-F235
Q13562,L21001-F110
Q20910,L25938-F4
Q21754,L24296-F36
Q64989,L22180-F4
Q14029,L21001-F110
Q9232,L20248-F4
Q62035,L22769-F358
Q10374,L20425-F187
Q17227,L25938-F4
Q7550,L20094-F7
Q48232,L23804-F1
Q50490,L25486-F223
Q29715,L21618-F4
Q16783,L23084-F318
Q14005,L21001-F2
Q35771,L26451-F55
Q14600,L21001-F20
Q29739,L25938-F7
Q14007,L21001-F110
Q48017,L22180-F4
Q60943,L24568-F55
Q7498,L20038-F4
Q37653,L25938-F108
Q29266,L25938-F4
Q39332,L24541-F183
Q2497,L18960-F1
Q67441,L25938-F4
Q62176,L26516-F58
Q49798,L24268-F4
Q33509,L22723-F19
Q59246,L25557-F4
Q21450,L22180-F4
Q26897,L25938-F24
Q29495,L26584-F23
Q30882,L24625-F267
Q1248,L18742-F16
Q54438,L24268-F4
Q787,L18703-F11
Q69511,L25938-F4
Q28616,L25938-F4
Q25811,L25938-F4
Q41946,L23334-F10
Q60753,L25938-F1
Q32147,L24218-F149
Q32805,L24153-F61
Q64176,L25938-F4
Q70149,L22180-F4
Q70591,L23741-F58
Q51782,L23334-F17
Q57306,L25938-F4
Q48135,L21050-F10
Q13546,L21001-F323
Q11920,L20877-F1
Q55730,L25938-F108
Q61565,L23334-F36
Q15202,L21001-F110
Q11920,L20878-F1
Q57293,L25938-F4
Q57768,L25938-F4
Q15188,L21001-F2
Q40628,L25938-F30
Q50016,L23979-F4
Q43170,L24255-F87
Q17950,L23588-F10
Q43212,L21894-F1
